state_name,state_name_slug,state_code,state_code_slug,district,at_large,vacant,bioguide,thomas,govtrack,opensecrets,votesmart,fec,maplight,wikidata,google_entity_id,title,party,name,name_slug,first_name,middle_name,last_name,name_suffix,goes_by,pronunciation,gender,ethnicity,religion,openly_lgbtq,date_of_birth,entered_office,term_end,biography,phone,fax,latitude,longitude,address_complete,address_number,address_prefix,address_street,address_sec_unit_type,address_sec_unit_num,address_city,address_state,address_zipcode,address_type,website,contact_page,facebook_url,twitter_handle,twitter_url,photo_url
"California","california","CA","ca","3","false","false","G000559","1973","412382","N00030856","29664","H0CA10149","1209","Q1340268","kg:/m/05fvls","representative","democrat","John Garamendi","john-garamendi","John",,"Garamendi",,,"JAHN gair-uh-MEN-dee","male","white-american","roman-catholic","no","1945-01-24","2009-11-03","2019-01-03","John Garamendi, a Representative from California; born in Camp Blanding, Clay County, Fla., January 24, 1945; B.A., University of California, Berkeley, Calif., 1966; M.B.A., Harvard University, Cambridge, Mass., 1970; businessman; rancher; United States Peace Corps, 1966-1968; member of the California state assembly 1974-1976; member of the California state senate 1976-1990; California state insurance commissioner, 1991-1994, 2002-2006; deputy secretary, United States Department of the Interior, 1995-1998; lieutenant governor of California, 2007-2009; elected as a Democrat to the One Hundred Eleventh Congress, by special election, to fill the vacancy caused by the resignation of United States Representative Ellen Tauscher, and reelected to the four succeeding Congresses (November 3, 2009-present).","202-225-1880","202-225-5914","38.8863235","-77.011373","2436 Rayburn Hob, Washington, DC 20515","2436",,"Rayburn Hob",,,"Washington","DC","20515",,"https://garamendi.house.gov","https://garamendi.house.gov/contact-me/email-me","https://www.facebook.com/repgaramendi/","RepGaramendi","https://twitter.com/RepGaramendi","https://cdn.civil.services/us-house/headshots/512x512/john-garamendi.jpg"
"California","california","CA","ca","4","false","false","M001177","1908","412295","N00006863","9715","H8CA04152","777","Q535887","kg:/m/01r6jp","representative","republican","Tom McClintock","tom-mcclintock","Tom",,"McClintock",,,"TAHM mu-KLIN-tahk","male","white-american","baptist","no","1956-07-10","2009-01-06","2019-01-03","Tom McClintock, a Representative from California; born in Bronxville, Westchester County, N.Y., July 10, 1956; B.A., University of California, Los Angeles, Calif., 1988; journalist; public policy analyst; member of the California state assembly, 1982-1992, 1996-2000; member of the California state senate, 2000-2008; unsuccessful candidate for election to the One Hundred Third Congress in 1992; unsuccessful candidate for election for Governor of California in 2003; elected as a Republican to the One Hundred Eleventh and to the four succeeding Congresses (January 3, 2009-present).","202-225-2511","202-225-5444","38.8863235","-77.011373","2436 Rayburn Hob, Washington, DC 20515","2436",,"Rayburn Hob",,,"Washington","DC","20515",,"https://mcclintock.house.gov","https://mcclintock.house.gov/contact/email-me","https://www.facebook.com/Congressman-Tom-McClintock-81125319109/","RepMcClintock","https://twitter.com/RepMcClintock","https://cdn.civil.services/us-house/headshots/512x512/tom-mcclintock.jpg"
"California","california","CA","ca","5","false","false","T000460","1593","400403","N00007419","3564","H8CA01109","489","Q1323196","kg:/m/024sdl","representative","democrat","Mike Thompson","mike-thompson","Mike",,"Thompson",,,"MIKE TAHMP-suhn","male","white-american","roman-catholic","no","1951-01-24","1999-01-06","2019-01-03","Mike Thompson, a Representative from California; born in St. Helena, Napa County, Calif., January 24, 1951; graduated from St. Helena High School, St. Helena, Calif.; B.A., California State University, Chico, Calif., 1982; M.A., California State University, Chico, Calif., 1996; United States Army, 1969-1972; California state assembly fellow, 1982-1983; member of the California state senate, 1990-1998; elected as a Democrat to the One Hundred Sixth and to the nine succeeding Congresses (January 3, 1999-present).","202-225-3311","202-225-4335","38.8863235","-77.011373","2436 Rayburn Hob, Washington, DC 20515","2436",,"Rayburn Hob",,,"Washington","DC","20515",,"https://mikethompsonforms.house.gov","https://mikethompsonforms.house.gov/contact/","https://www.facebook.com/RepMikeThompson/","RepThompson","https://twitter.com/RepThompson","https://cdn.civil.services/us-house/headshots/512x512/mike-thompson.jpg"
"California","california","CA","ca","6","false","false","M001163","1814","400663","N00027459","28593","H6CA05195","668","Q399561","kg:/m/059hdf","representative","democrat","Doris Matsui","doris-matsui","Doris","O.","Matsui",,,"DOR-iss matt-SOO-ee","female","asian-american","methodist","no","1944-09-25","2005-03-10","2019-01-03","Doris Matsui, (wife of Robert Matsui), a Representative from California; born in Poston, La Paz County, Arizona, September 25, 1944; B.A., University of California, Berkeley, Calif., 1966; staff, transition team for President-elect William J. Clinton, 1992-1993; deputy assistant, Office of the Public Liaison, President William J. Clinton administration, 1993-1998; professional advocate; elected as a Democrat to the One Hundred Ninth Congress, by special election, to fill the vacancy caused by the death of her husband, United States Representative Robert Matsui, and reelected to the six succeeding Congresses (March 8, 2005-present).","202-225-7163","202-225-0566","38.8863235","-77.011373","2436 Rayburn Hob, Washington, DC 20515","2436",,"Rayburn Hob",,,"Washington","DC","20515",,"https://matsui.house.gov","https://matsui.house.gov/email-representative-matsui","https://www.facebook.com/doris.matsui/","DorisMatsui","https://twitter.com/DorisMatsui","https://cdn.civil.services/us-house/headshots/512x512/doris-matsui.jpg"
"California","california","CA","ca","7","false","false","B001287","2102","412512","N00030717","120030","H0CA03078","1736","Q3389105","kg:/m/0dgqnts","representative","democrat","Ami Bera","ami-bera","Ami",,"Bera",,,"AH-mee BEAR-uh","male","asian-american","unitarian-universalist","no","1965-03-02","2013-01-03","2019-01-03","Ami Bera, a Representative from California; born in Los Angeles, Los Angeles County, Calif., March 2, 1965; B.S., University of California, Irvine, Calif., 1987; M.D., University of California, Irvine, Calif., 1991; physician; professor; associate dean, University of California-Irvine School of Medicine, Irvine, Calif., 2004-2007; Sacramento County, Calif. chief medical officer, 1999-2004; unsuccessful candidate for election to the One Hundred Twelfth Congress in 2010; elected as a Democrat to the One Hundred Thirteenth and to the two succeeding Congresses (January 3, 2013-present).","202-225-5716","202-226-1298","38.8863235","-77.011373","2436 Rayburn Hob, Washington, DC 20515","2436",,"Rayburn Hob",,,"Washington","DC","20515",,"https://bera.house.gov","https://bera.house.gov/connect-with-me/email-ami","https://www.facebook.com/RepAmiBera/","RepBera","https://twitter.com/RepBera","https://cdn.civil.services/us-house/headshots/512x512/ami-bera.jpg"
"California","california","CA","ca","8","false","false","C001094","2103","412513","N00034224","58121","H2CA08164","1737","Q3408766","kg:/m/0288t_6","representative","republican","Paul Cook","paul-cook","Paul",,"Cook",,,"PAWL COOK","male","white-american","roman-catholic","no","1943-03-03","2013-01-03","2019-01-03","Paul Cook, a Representative from California; born in Meriden, New Haven County, Conn., March 3, 1943; B.S., Southern Connecticut State University, New Haven, Conn., 1966; M.P.A., California State University, San Bernardino, Calif., 1996; M.A., University of California, Riverside, Calif., 2000; United States Marine Corps, 1966-1992; professor; member of the Yucca Valley, Calif. town council, 1998-2006; Mayor of Yucca Valley, Calif.; member of the California state assembly, 2006-2012; elected as a Republican to the One Hundred Thirteenth and to the two succeeding Congresses (January 3, 2013-present).","202-225-5861",,"38.8863235","-77.011373","2436 Rayburn Hob, Washington, DC 20515","2436",,"Rayburn Hob",,,"Washington","DC","20515",,"https://cookforms.house.gov","http://cookforms.house.gov/contact/","https://www.facebook.com/RepPaulCook","RepPaulCook","https://twitter.com/RepPaulCook","https://cdn.civil.services/us-house/headshots/512x512/paul-cook.jpg"
"California","california","CA","ca","9","false","false","M001166","1832","412189","N00026926","29474","H4CA11081","676","Q1344743","kg:/m/07zk65","representative","democrat","Jerry McNerney","jerry-mcnerney","Jerry",,"McNerney",,,"JAIR-ee mick-NER-nee","male","white-american","roman-catholic","no","1951-06-18","2007-01-04","2019-01-03","Jerry McNerney, a Representative from California; born in Albuquerque, Bernalillo County, N.Mex., June 18, 1951; attended the United States Military Academy, West Point, N.Y., 1969-1971; B.S., University of New Mexico, Albuquerque, N.Mex., 1973; M.S., University of New Mexico, Albuquerque, N.Mex., 1975; Ph.D., University of New Mexico, Albuquerque, N.Mex., 1981; engineer; business owner; unsuccessful candidate for election to the One Hundred Ninth Congress in 2004; elected as a Democrat to the One Hundred Tenth and to the five succeeding Congresses (January 3, 2007-present).","202-225-1947","202-225-4060","38.8863235","-77.011373","2436 Rayburn Hob, Washington, DC 20515","2436",,"Rayburn Hob",,,"Washington","DC","20515",,"https://mcnerney.house.gov","https://mcnerney.house.gov/contact/email-me","https://www.facebook.com/jerrymcnerney/","RepMcNerney","https://twitter.com/RepMcNerney","https://cdn.civil.services/us-house/headshots/512x512/jerry-mcnerney.jpg"
"California","california","CA","ca","10","false","false","D000612","1995","412403","N00031593","28769","H0CA19173","1276","Q1686295","kg:/m/02q4gng","representative","republican","Jeff Denham","jeff-denham","Jeff",,"Denham",,,"JEFF DEN-um","male","white-american","presbyterian","no","1967-07-29","2011-01-05","2019-01-03","Jeff Denham, a Representative from California; born in Hawthorne, Los Angeles County, California, on July 29, 1967; attended Atascadero High School, Atascadero, Calif.; graduated from Morro Bay High School, Morro Bay, Calif., 1985; A.A.,Victor Valley Junior College, Victorville, Calif., 1989; B.A., California Polytechnic State University, San Luis Obispo, Calif., 1992; United States Air Force, 1984-1988; United States Air Force Reserve, 1988-2000; business owner; member of the California state senate, 2002-2010; elected as a Republican to the One Hundred Twelfth and to the three succeeding Congresses (January 3, 2011-present).","202-225-4540","202-225-3402","38.8863235","-77.011373","2436 Rayburn Hob, Washington, DC 20515","2436",,"Rayburn Hob",,,"Washington","DC","20515",,"https://denham.house.gov","http://denham.house.gov/contact-me","https://www.facebook.com/RepJeffDenham/","RepJeffDenham","https://twitter.com/RepJeffDenham","https://cdn.civil.services/us-house/headshots/512x512/jeff-denham.jpg"
"California","california","CA","ca","11","false","false","D000623","2227","412613","N00030709",,"H0CA10073","2069","Q6767311","kg:/m/0289gkw","representative","democrat","Mark DeSaulnier","mark-desaulnier","Mark",,"DeSaulnier",,,"MARK duh-SOWN-yay","male","white-american","roman-catholic","no","1952-03-31","2015-01-06","2019-01-03","Mark DeSaulnier, a Representative from California; born in Lowell, Middlesex County, Mass., March 31, 1952; B.A. College of the Holy Cross, Worcester, Mass., 1974; fellow, John F. Kennedy School of Government, Harvard University, Cambridge, Mass., 2003; deputy probation officer; warehouse worker; hotel service employee; restaurant worker; general manager; business owner; member of the Concord, Calif., city council, 1991-1994; Mayor of Concord, Calif., 1993; member of the Contra Costa County, Calif., board of supervisors, 1994-2006, chairman, 1994; member of the California state assembly, 2006-2008; unsuccessful candidate for nomination to the One Hundred Eleventh Congress in 2009; member of the California state senate, 2008-2014; elected as a Democrat to the One Hundred Fourteenth and to the succeeding Congress (January 3, 2015-present).","202-225-2095","202-225-5609","38.8863235","-77.011373","2436 Rayburn Hob, Washington, DC 20515","2436",,"Rayburn Hob",,,"Washington","DC","20515",,"https://desaulnier.house.gov","https://desaulnier.house.gov/contact","https://www.facebook.com/RepMarkDeSaulnier/","RepDeSaulnier","https://twitter.com/RepDeSaulnier","https://cdn.civil.services/us-house/headshots/512x512/mark-desaulnier.jpg"
"California","california","CA","ca","12","false","false","P000197","905","400314","N00007360","26732","H8CA05035","408","Q170581","kg:/m/012v1t","house_minority_leader","democrat","Nancy Pelosi","nancy-pelosi","Nancy",,"Pelosi",,,"NANN-see puh-LOW-see","female","white-american","roman-catholic","no","1940-03-26","1987-01-06","2019-01-03","Nancy Pelosi, (daughter of Thomas D'Alesandro, Jr.), a Representative from California; born Nancy D'Alesandro in Baltimore, Md., March 26, 1940; A.B., Trinity College, 1962; chair, California state Democratic Party, 1981-1983; finance chairman, Democratic Senatorial Campaign Committee, 1985-1986; elected as a Democrat to the One Hundredth Congress, by special election, to fill the vacancy caused by the death of United States Representative Sala Burton of California, and reelected to the fifteen succeeding Congresses (June 2, 1987-present); minority whip (One Hundred Seventh Congress); minority leader (One Hundred Eighth, One Hundred Ninth, and One Hundred Twelfth through One Hundred Fifteenth Congresses); Speaker of the House (One Hundred Tenth and One Hundred Eleventh Congresses).","202-225-4965","202-225-8259","38.8863235","-77.011373","2436 Rayburn Hob, Washington, DC 20515","2436",,"Rayburn Hob",,,"Washington","DC","20515",,"https://www.democraticleader.gov","http://www.democraticleader.gov/contact-us/","https://www.facebook.com/NancyPelosi/","NancyPelosi","https://twitter.com/NancyPelosi","https://cdn.civil.services/us-house/headshots/512x512/nancy-pelosi.jpg"
"California","california","CA","ca","13","false","false","L000551","1501","400237","N00008046","8315","H8CA09060","337","Q289317","kg:/m/024sjy","representative","democrat","Barbara Lee","barbara-lee","Barbara",,"Lee",,,"BAR-bruh LEE","female","african-american","baptist","no","1946-07-16","1998-04-07","2019-01-03","Barbara Lee, a Representative from California; born in El Paso, El Paso County, Tex., July 16, 1946; graduated from San Fernando High School, San Fernando, Calif., 1964; B.A., Mills College, Oakland, Calif., 1973; M.S.W., University of California, Berkeley, Calif., 1975; staff, United States Representative Ronald V. Dellums of California, 1975-1987; member of the California state assembly, 1991-1997; member of the California state senate, 1997-1998; elected as a Democrat to the One Hundred Fifth Congress, by special election, to fill the vacancy caused by the resignation of United States Representative Ron Dellums, and reelected to the ten succeeding Congresses (April 7, 1998-present).","202-225-2661","202-225-9817","38.8863235","-77.011373","2436 Rayburn Hob, Washington, DC 20515","2436",,"Rayburn Hob",,,"Washington","DC","20515",,"https://lee.house.gov","https://lee.house.gov/contact/email-me","https://www.facebook.com/RepBarbaraLee/","RepBarbaraLee","https://twitter.com/RepBarbaraLee","https://cdn.civil.services/us-house/headshots/512x512/barbara-lee.jpg"
